"time","U","I","M_mot","wB"
0.0072,-48,182.67953284877001,-5.4803859854630996,8.4254634477463011
0.0074,-48,184.87407140105708,-5.5462221420317119,8.8742996959086415
0.0076,-48,186.97990852158489,-5.6093972556475462,9.3296071427991087
0.0078,-48,189.00048813919295,-5.6700146441757884,9.791121657774049
0.008,-48,190.93912041818001,-5.7281736125454001,10.258589366547351
0.0082,-48,192.79898696160586,-5.7839696088481753,10.73176625283298
0.0084,-48,194.58314581148983,-5.8374943743446943,11.210417774504316
0.0086,-48,196.29453625400814,-5.8888360876202439,11.694318497075688
0.0088,-48,197.9359834372041,-5.9380795031161231,12.183251740138738
0.009,-48,199.51020280880721,-5.9853060842642156,12.677009236883608
0.0092,-48,201.01980438093457,-6.0305941314280371,13.175390807403415
0.0094,-48,202.46729682877685,-6.0740189048633058,13.678204044698981
0.0096,-48,203.8550914294681,-6.115652742884043,14.18526401288943
0.0098,-48,205.18550584770333,-6.1555651754310992,14.696392957152863
0.01,-48,206.4607677737888,-6.1938230332136639,15.211420024940599
0.0102,-48,207.68301842017007,-6.2304905526051018,15.730180996728087
0.0104,-48,208.85431588172696,-6.2656294764518083,16.252518030144525
0.0106,-48,209.97663836551413,-6.2992991509654237,16.778279413269615
0.0108,-48,211.05188729453207,-6.331556618835962,17.307319325532465
0.011,-48,212.08189029087333,-6.3624567087261994,17.839497609040897
0.0112,-48,213.06838183137859,-6.392051454941357,18.374679538288859
0.0114,-48,214.01304187998602,-6.4203912563995802,18.912735549964015
0.0116,-48,214.91749733614924,-6.4475249200844766,19.453541100048582
0.0118,-48,215.78331181903735,-6.4734993545711204,19.996976489511745
0.012,-48,216.61198813255899,-6.4983596439767695,20.542926675860539
0.0122,-48,217.40497063428265,-6.5221491190284793,21.091281092031462
0.0124,-48,218.16364751191421,-6.5449094253574263,21.641933472336653
0.0126,-48,218.88935297086226,-6.5666805891258679,22.194781685189234
0.0128,-48,219.58336933652802,-6.5875010800958407,22.749727572343051
0.013,-48,220.24692907460326,-6.6074078722380971,23.306676794393194
0.0132,-48,220.88121673246681,-6.6264365019740037,23.865538682292492
0.0134,-48,221.48737080513143,-6.644621124153943,24.426226090339025
0.0136,-48,222.06648552819914,-6.6619945658459736,24.988655263670534
0.0138,-48,222.61961260091459,-6.6785883780274373,25.552745710487194
0.014,-48,223.14776284225934,-6.6944328852677799,26.118420071031974
0.0142,-48,223.65190778228731,-6.7095572334686189,26.68560399584722
0.0144,-48,224.13298119153447,-6.7239894357460335,27.254226028770514
0.0146,-48,224.59188055091039,-6.7377564165273114,27.824217494485023
0.0148,-48,225.02946846415463,-6.7508840539246391,28.395512390447255
0.015,-48,225.44657401539749,-6.7633972204619246,28.968047283020972
0.0152,-48,225.84399407391575,-6.7753198222174724,29.541761207654297
0.0154,-48,226.22249454790224,-6.7866748364370668,30.11659557294205
0.0156,-48,226.58281158947895,-6.7974843476843683,30.692494068421944
0.0158,-48,226.92565275286998,-6.8077695825860989,31.269402575959539
0.016,-48,227.25169810750563,-6.8175509432251689,31.847269084582052
0.0162,-48,227.56160130765966,-6.8268480392297892,32.426043608627147
0.0164,-48,227.85599062066464,-6.8356797186199394,33.005678109077259
0.0166,-48,228.13546991498853,-6.8440640974496558,33.586126417955676
0.0168,-48,228.4006196100045,-6.852018588300135,34.167344165665639
0.017,-48,228.65199758875761,-6.8595599276627279,34.749288711157533
0.0172,-48,228.89014007535758,-6.8667042022607268,35.331919074814607
0.0174,-48,229.11556247818302,-6.8734668743454908,35.915195873951625
0.0176,-48,229.32876020047073,-6.8798628060141214,36.499081260824575
0.0178,-48,229.53020941943277,-6.8859062825829831,37.083538863054542
0.018,-48,229.72036783512141,-6.8916110350536419,37.668533726371884
0.0182,-48,229.89967539038855,-6.8969902617116565,38.254032259590602
0.0184,-48,230.06855496287042,-6.9020566488861128,38.840002181726923
0.0186,-48,230.22741303046428,-6.9068223909139279,39.426412471178942
0.0188,-48,230.37664031089858,-6.9112992093269572,40.013233316887927
0.019,-48,230.51661237689459,-6.9154983713068372,40.600436071404872
0.0192,-48,230.64769024764038,-6.9194307074292114,41.187993205788992
0.0194,-48,230.77022095765554,-6.9231066287296663,41.775878266267881
0.0196,-48,230.88453810409285,-6.9265361431227852,42.364065832592551
0.0198,-48,230.99096237323479,-6.9297288711970433,42.952531478022244
0.02,-48,231.08980204729045,-6.9326940614187134,43.541251730877903
0.0202,-48,231.1813534923877,-6.9354406047716308,44.130204037605615
0.0204,-48,231.26590162865361,-6.937977048859608,44.719366727293917
0.0206,-48,231.34372038342903,-6.9403116115028709,45.308718977592044
0.0208,-48,231.41504591712683,-6.9424513775138044,45.898240756868589
0.021,-48,231.48011078632399,-6.9444033235897198,46.487912719815419
0.0212,-48,231.53916253731103,-6.9461748761193309,47.077716258119608
0.0214,-48,231.59243920421966,-6.9477731761265895,47.667633500727682
0.0216,-48,231.64016971841824,-6.949205091552547,48.25764728554455
0.0218,-48,231.68258350768176,-6.9504775052304524,48.847741132359864
0.022,-48,231.71993571769988,-6.951598071530996,49.43789928051018
0.0222,-48,231.75242833302343,-6.9525728499907027,50.028106697826793
0.0224,-48,231.7802491762547,-6.9534074752876407,50.618348943893942
0.0226,-48,231.80357886780575,-6.9541073660341723,51.208612137731258
0.0228,-48,231.82259110274657,-6.9546777330823968,51.798882936341656
0.023,-48,231.83745291697662,-6.9551235875092985,52.389148514083999
0.0232,-48,231.84832494313244,-6.9554497482939732,52.979396542838344
0.0234,-48,231.85536165662944,-6.9556608496988828,53.569615172933368
0.0236,-48,231.85871161221991,-6.9557613483665968,54.159793014806887
0.0238,-48,231.85851767143362,-6.9557555301430085,54.749919121370681
0.024,-48,231.85491722125491,-6.9556475166376472,55.339982971052876
0.0242,-48,231.84804238437462,-6.9554412715312388,55.929974451491567
0.0244,-48,231.83802022134284,-6.9551406066402848,56.519883843854785
0.0246,-48,231.82497292493599,-6.9547491877480798,57.109701807762384
0.0248,-48,231.80901800703933,-6.95427054021118,57.699419366787112
0.025,-48,231.7902684783335,-6.9537080543500052,58.289027894512031
0.0252,-48,231.76883302106401,-6.95306499063192,58.878519101123352
0.0254,-48,231.74481615516075,-6.9523444846548221,59.46788502051777
0.0256,-48,231.71831839796428,-6.9515495519389283,60.057117997904555
0.0258,-48,231.68943641780544,-6.9506830925341632,60.64621067788336
0.026,-48,231.65826318167686,-6.9497478954503054,61.235155992979706
0.0262,-48,231.62488809722313,-6.948746642916694,61.823947152619951
0.0264,-48,231.58939714926964,-6.947681914478089,62.412577632529519
0.0266,-48,231.55187303110085,-6.9465561909330251,63.00104116453754
0.0268,-48,231.51238033614723,-6.9453714100844168,63.589331720777068
0.027,-48,231.47098337694203,-6.9441295013082609,64.177443456867323
0.0272,-48,231.42775704043808,-6.9428327112131418,64.765370735297665
0.0274,-48,231.38277341729793,-6.9414832025189375,65.353108141658367
0.0276,-48,231.3361018940214,-6.940083056820642,65.940650476299027
0.0278,-48,231.28780924444666,-6.9386342773333993,66.527992746263592
0.028,-48,231.23795972007221,-6.9371387916021661,67.11513015750009
0.0282,-48,231.18661513872993,-6.935598454161898,67.702058107340804
0.0284,-48,231.13383497126244,-6.9340150491378729,68.288772177247949
0.0286,-48,231.07967642605124,-6.9323902927815366,68.87526812581811
0.0288,-48,231.02419453124836,-6.9307258359374506,69.461541882039896
0.029,-48,230.96744221459227,-6.9290232664377678,70.047589538796515
0.0292,-48,230.90947038080827,-6.9272841114242478,70.633407346606916
0.0294,-48,230.85032798655322,-6.9255098395965966,71.218991707598022
0.0296,-48,230.79006211292338,-6.9237018633877012,71.804339169700327
0.0298,-48,230.72871803554241,-6.9218615410662725,72.38944642105993
0.03,-48,230.66633929225355,-6.9199901787676064,72.974310284659481
0.0302,-48,230.60296774848825,-6.9180890324546471,73.558927713140989
0.0304,-48,230.53864366033164,-6.9161593098099488,74.143295783823632
0.0306,-48,230.47340573535303,-6.9142021720605902,74.727411693909431
0.0308,-48,230.40729119127909,-6.9122187357383726,75.311272755870291
0.031,-48,230.34033581251143,-6.9102100743753425,75.894876393009952
0.0312,-48,230.27257400463074,-6.9081772201389215,76.47822013519432
0.0314,-48,230.20403884688125,-6.9061211654064367,77.061301614744238
0.0316,-48,230.13476214273723,-6.9040428642821166,77.644118562484707
0.0318,-48,230.06477446859174,-6.901943234057752,78.226668803944662
0.032,-48,229.99410522064957,-6.8998231566194868,78.80895025570203
0.0322,-48,229.92278266006107,-6.8976834798018318,79.390960921868242
0.0324,-48,229.85083395639197,-6.8955250186917585,79.972698890707491
0.0326,-48,229.77828522944196,-6.8933485568832582,80.554162331385314
0.0328,-48,229.70516158949096,-6.8911548476847289,81.135349490841719
0.033,-48,229.63148717604687,-6.8889446152814058,81.716258690784457
0.0332,-48,229.55728519512593,-6.8867185558537773,82.29688832479745
0.0334,-48,229.48258085207965,-6.8844774255623893,82.877236856981725
0.0336,-48,229.40739654220454,-6.8822218962661355,83.457302826653034
0.0338,-48,229.33175257206133,-6.8799525771618395,84.037084838069035
0.034,-48,229.25566846822156,-6.8776700540466464,84.616581555953331
0.0342,-48,229.17916300707546,-6.8753748902122638,85.195791703171949
0.0344,-48,229.10225424350847,-6.8730676273052538,85.77471405849893
0.0346,-48,229.02495953848964,-6.8707487861546888,86.353347454467155
0.0348,-48,228.94729558561852,-6.8684188675685549,86.931690775301462
0.035,-48,228.86927843665927,-6.8660783530997778,87.509742954930744
0.0352,-48,228.79092352610522,-6.8637277057831563,88.087502975076134
0.0354,-48,228.71224569481862,-6.8613673708445582,88.664969863412438
0.0356,-48,228.63325921275685,-6.8589977763827052,89.242142691799884
0.0358,-48,228.55397780084442,-6.8566193340253321,89.819020574583632
0.036,-48,228.47441465200546,-6.8542324395601639,90.395602666958382
0.0362,-48,228.39458245140622,-6.8518374735421865,90.97188816339586
0.0364,-48,228.31449339590438,-6.8494348018771314,91.547876296132159
0.0366,-48,228.23415921278232,-6.8470247763834688,92.12356633371347
0.0368,-48,228.15359117773994,-6.8446077353321977,92.698957579597234
0.037,-48,228.07280013222214,-6.8421840039666639,93.274049370807276
0.0372,-48,227.99179650007378,-6.8397538950022128,93.848841076640213
0.0374,-48,227.91059030355538,-6.837317709106661,94.42333209742165
0.0376,-48,227.82919117875787,-6.8348757353627354,94.997521863310112
0.0378,-48,227.74760839041645,-6.8324282517124928,95.57140983314666
0.038,-48,227.66585084616131,-6.8299755253848389,96.144995493348972
0.0382,-48,227.58392711023075,-6.8275178133069225,96.718278356847506
0.0384,-48,227.50184541664831,-6.825055362499449,97.291257962062886
0.0386,-48,227.41961368190178,-6.8225884104570529,97.863933871922242
0.0388,-48,227.33723951713557,-6.820117185514067,98.436305672913534
0.039,-48,227.25473023987183,-6.8176419071961547,99.008372974175771
0.0392,-48,227.17209288529591,-6.8151627865588766,99.580135406624905
0.0394,-48,227.08933421709025,-6.812680026512707,100.15159262211257
0.0396,-48,227.0064607378693,-6.8101938221360792,100.72274429261755
0.0398,-48,226.92347869920903,-6.8077043609762704,101.29359010946807
0.04,-48,226.84039411127918,-6.8052118233383752,101.86412978259428
0.0402,-48,226.75721275213769,-6.8027163825641308,102.43436303980896
0.0404,-48,226.67394017663358,-6.8002182052990072,103.0042896261164
0.0406,-48,226.59058172499115,-6.7977174517497341,103.57390930304759
0.0408,-48,226.50714253105232,-6.7952142759315697,104.14322184802067
0.041,-48,226.42362753020942,-6.7927088259062822,104.71222705372664
0.0412,-48,226.34004146704359,-6.7902012440113078,105.28092472753796
0.0414,-48,226.25638890263735,-6.7876916670791205,105.84931469094042
0.0416,-48,226.17267422164755,-6.7851802266494268,106.41739677898649
0.0418,-48,226.08890163907208,-6.7826670491721623,106.98517083976982
0.042,-48,226.00507520678687,-6.7801522562036061,107.55263673392002
0.0422,-48,225.92119881980324,-6.7776359645940971,108.11979433411683
0.0424,-48,225.83727622230637,-6.7751182866691906,108.68664352462275
0.0426,-48,225.75331101344671,-6.7725993304034011,109.2531842008339
0.0428,-48,225.66930665293049,-6.7700791995879142,109.81941626884812
0.043,-48,225.5852664663683,-6.7675579939910486,110.38533964504953
0.0432,-48,225.50119365043116,-6.765035809512935,110.95095425570919
0.0434,-48,225.41709127781982,-6.7625127383345944,111.51626003660111
0.0436,-48,225.33296230202106,-6.7599888690606313,112.08125693263281
0.0438,-48,225.24880956189864,-6.7574642868569592,112.64594489749048
0.044,-48,225.16463578609978,-6.7549390735829933,113.21032389329758
0.0442,-48,225.08044359728726,-6.7524133079186175,113.77439389028642
0.0444,-48,224.99623551623301,-6.7498870654869902,114.33815486648257
0.0446,-48,224.91201396572211,-6.7473604189716632,114.90160680740142
0.0448,-48,224.82778127431828,-6.7448334382295485,115.46474970575628
0.045,-48,224.74353968000503,-6.7423061904001509,116.02758356117778
0.0452,-48,224.65929133365432,-6.7397787400096298,116.59010837994407
0.0454,-48,224.57503830238701,-6.7372511490716098,117.15232417472141
0.0456,-48,224.49078257278808,-6.7347234771836417,117.71423096431472
0.0458,-48,224.40652605400757,-6.7321957816202271,118.27582877342766
0.046,-48,224.32227058074105,-6.7296681174222313,118.83711763243201
0.0462,-48,224.23801791609338,-6.7271405374828008,119.39809757714606
0.0464,-48,224.15376975433071,-6.7246130926299212,119.95876864862115
0.0466,-48,224.06952772352983,-6.7220858317058942,120.51913089293681
0.0468,-48,223.98529338812537,-6.7195588016437613,121.07918436100366
0.047,-48,223.90106825135726,-6.7170320475407177,121.63892910837359
0.0472,-48,223.81685375762763,-6.7145056127288285,122.19836519505787
0.0474,-48,223.7326512947661,-6.711979538842983,122.75749268535174
0.0476,-48,223.64846219619795,-6.709453865885938,123.31631164766586
0.0478,-48,223.56428774304339,-6.7069286322913015,123.87482215436435
0.048,-48,223.4801291661372,-6.7044038749841155,124.43302428160897
0.0482,-48,223.39598764794593,-6.7018796294383778,124.9909181092094
0.0484,-48,223.3118643244529,-6.6993559297335867,125.54850372047918
0.0486,-48,223.22776028692147,-6.6968328086076436,126.10578120209721
0.0488,-48,223.1436765836369,-6.6943102975091069,126.6627506439747
0.049,-48,223.05961422154863,-6.6917884266464585,127.21941213912699
0.0492,-48,222.97557416786665,-6.6892672250359997,127.7757657835506
0.0494,-48,222.89155735158516,-6.6867467205475544,128.33181167610482
0.0496,-48,222.80756466495859,-6.6842269399487577,128.88754991839772
0.0498,-48,222.72359696491733,-6.6817079089475202,129.44298061467711
0.05,-48,222.63965507441563,-6.679189652232469,129.99810387172505
0.0502,-48,222.55573978375608,-6.6766721935126823,130.55291979875665
0.0504,-48,222.47185185183542,-6.6741555555550622,131.10742850732302
0.0506,-48,222.3879920073513,-6.6716397602205388,131.66163011121745
0.0508,-48,222.3041609499773,-6.669124828499319,132.21552472638598
0.051,-48,222.22035935146658,-6.6666107805439969,132.76911247084021
0.0512,-48,222.13658785673286,-6.6640976357019852,133.32239346457487
0.0514,-48,222.05284708488617,-6.661585412546585,133.87536782948763
0.0516,-48,221.96913763021732,-6.6590741289065196,134.42803568930196
0.0518,-48,221.88546006316528,-6.6565638018949587,134.98039716949361
0.052,-48,221.801814931227,-6.6540544479368098,135.53245239721954
0.0522,-48,221.71820275984112,-6.6515460827952335,136.08420150124931
0.0524,-48,221.63462405324282,-6.6490387215972842,136.63564461189972
0.0526,-48,221.55107929527247,-6.6465323788581738,137.18678186097128
0.0528,-48,221.46756895016739,-6.6440270685050216,137.73761338168811
0.053,-48,221.38409346331255,-6.6415228038993765,138.28813930863879
0.0532,-48,221.30065326197141,-6.639019597859142,138.83835977772077
0.0534,-48,221.21724875597852,-6.6365174626793548,139.38827492608621
0.0536,-48,221.1338803384109,-6.6340164101523271,139.93788489209018
0.0538,-48,221.05054838623883,-6.6315164515871645,140.48718981524055
0.054,-48,220.96725326093465,-6.6290175978280397,141.03618983615004
0.0542,-48,220.88399530908913,-6.6265198592726735,141.58488509649047
0.0544,-48,220.80077486296312,-6.6240232458888935,142.13327573894796
0.0546,-48,220.7175922410544,-6.6215277672316315,142.68136190718056
0.0548,-48,220.63444774862,-6.6190334324585995,143.22914374577707
0.055,-48,220.55134167818966,-6.6165402503456896,143.77662140021772
0.0552,-48,220.46827431005525,-6.6140482293016571,144.32379501683624
0.0554,-48,220.3852459127427,-6.6115573773822804,144.8706647427835
0.0556,-48,220.3022567434665,-6.609067702303995,145.41723072599231
0.0558,-48,220.21930704855899,-6.6065792114567694,145.96349311514402
0.056,-48,220.13639706389986,-6.6040919119169956,146.50945205963575
0.0562,-48,220.05352701531106,-6.6016058104593318,147.05510770954945
0.0564,-48,219.97069711894434,-6.5991209135683304,147.60046021562201
0.0566,-48,219.88790758166172,-6.5966372274498513,148.14550972921649
0.0568,-48,219.80515860138365,-6.5941547580415092,148.69025640229418
0.057,-48,219.72245036743769,-6.5916735110231306,149.23470038738841
0.0572,-48,219.63978306089774,-6.5891934918269319,149.7788418375786
0.0574,-48,219.55715685488408,-6.5867147056465223,150.32268090646568
0.0576,-48,219.47457191488638,-6.5842371574465917,150.86621774814881
0.0578,-48,219.39202839905207,-6.5817608519715618,151.40945251720231
0.058,-48,219.30952645846588,-6.5792857937539759,151.95238536865381
0.0582,-48,219.22706623742974,-6.5768119871228921,152.4950164579634
0.0584,-48,219.14464787371415,-6.5743394362114245,153.03734594100334
0.0586,-48,219.06227149882309,-6.571868144964693,153.57937397403856
0.0588,-48,218.97993723822043,-6.5693981171466129,154.12110071370805
0.059,-48,218.89764521157937,-6.566929356347381,154.66252631700701
0.0592,-48,218.81539553299106,-6.564461865989732,155.20365094126933
0.0594,-48,218.73318831119462,-6.5619956493358389,155.74447474415123
0.0596,-48,218.65102364976528,-6.5595307094929582,156.2849978836152
0.0598,-48,218.56890164732917,-6.5570670494198753,156.82522051791469
0.06,-48,218.48682239774556,-6.5546046719323661,157.36514280557932
0.0602,-48,218.40478599029993,-6.5521435797089973,157.90476490540081
0.0604,-48,218.32279250987182,-6.5496837752961543,158.44408697641919
0.0606,-48,218.24084203709938,-6.5472252611129811,158.98310917790982
0.0608,-48,218.15893464856762,-6.5447680394570282,159.52183166937058
0.061,-48,218.07707041693592,-6.5423121125080774,160.06025461051021
0.0612,-48,217.99524941110997,-6.5398574823332991,160.59837816123618
0.0614,-48,217.91347169637044,-6.5374041508911125,161.13620248164378
0.0616,-48,217.83173733453017,-6.5349521200359053,161.6737277320052
0.0618,-48,217.75004638405744,-6.5325013915217234,162.21095407275925
0.062,-48,217.66839890020694,-6.5300519670062078,162.74788166450153
0.0622,-48,217.58679493514359,-6.5276038480543077,163.28451066797481
0.0624,-48,217.50523453806539,-6.5251570361419615,163.82084124405961
0.0626,-48,217.42371775531413,-6.5227115326594234,164.35687355376567
0.0628,-48,217.34224463048682,-6.5202673389146044,164.89260775822319
0.063,-48,217.26081520454389,-6.5178244561363163,165.428044018675
0.0632,-48,217.17942951590882,-6.5153828854772646,165.96318249646848
0.0634,-48,217.09808760056578,-6.5129426280169733,166.49802335304798
0.0636,-48,217.01678949215921,-6.5105036847647755,167.03256674994768
0.0638,-48,216.93553522207756,-6.5080660566623267,167.56681284878474
0.064,-48,216.85432481954501,-6.5056297445863498,168.10076181125211
0.0642,-48,216.77315831170225,-6.5031947493510671,168.63441379911276
0.0644,-48,216.69203572369202,-6.5007610717107598,169.16776897419288
0.0646,-48,216.61095707872761,-6.4983287123618281,169.70082749837647
0.0648,-48,216.52992239818136,-6.49589767194544,170.23358953359923
0.065,-48,216.44893170164124,-6.4934679510492375,170.76605524184305
0.0652,-48,216.36798500699047,-6.491039550209714,171.29822478513108
0.0654,-48,216.28708233046854,-6.4886124699140559,171.8300983255223
0.0656,-48,216.20622368673904,-6.4861867106021709,172.3616760251069
0.0658,-48,216.12540908894246,-6.4837622726682733,172.89295804600133
0.066,-48,216.04463854877068,-6.48133915646312,173.42394455034383
0.0662,-48,215.96391207650524,-6.4789173622951566,173.9546357002904
0.0664,-48,215.88322968108147,-6.4764968904324443,174.48503165801031
0.0666,-48,215.80259137014485,-6.4740777411043453,175.0151325856823
0.0668,-48,215.72199715009137,-6.4716599145027409,175.54493864549045
0.067,-48,215.64144702612518,-6.4692434107837551,176.07444999962075
0.0672,-48,215.56094100229825,-6.4668282300689475,176.60366681025766
0.0674,-48,215.48047908155817,-6.4644143724467451,177.13258923958014
0.0676,-48,215.40006126579206,-6.4620018379737614,177.66121744975908
0.0678,-48,215.31968755589489,-6.4595906266768468,178.18955155988124
0.068,-48,215.23935795211204,-6.4571807385633608,178.71759168092788
0.0682,-48,215.15907245392114,-6.4547721736176342,179.24533797467134
0.0684,-48,215.07883105987881,-6.4523649317963638,179.77279060286523
0.0686,-48,214.99863376765012,-6.4499590130295035,180.29994972724214
0.0688,-48,214.91848057404772,-6.447554417221431,180.82681550951071
0.069,-48,214.83837147506506,-6.4451511442519518,181.35338811135321
0.0692,-48,214.75830646590663,-6.4427491939771988,181.8796676944232
0.0694,-48,214.67828554101987,-6.4403485662305959,182.40565442034296
0.0696,-48,214.59830869412778,-6.4379492608238333,182.93134845070156
0.0698,-48,214.51837591824778,-6.4355512775474333,183.45674994705237
0.07,-48,214.43848720573158,-6.4331546161719473,183.98185907091113
0.0702,-48,214.35864254828618,-6.430759276448585,184.50667598375415
0.0704,-48,214.2788419369918,-6.4283652581097535,185.03120084701595
0.0706,-48,214.19908536233802,-6.4259725608701403,185.55543382208808
0.0708,-48,214.11937281424397,-6.4235811844273192,186.07937507031659
0.071,-48,214.03970428207603,-6.4211911284622802,186.60302475300088
0.0712,-48,213.96007975467404,-6.4188023926402211,187.12638303139181
0.0714,-48,213.88049922037177,-6.4164149766111533,187.64945006669041
0.0716,-48,213.80096266701372,-6.4140288800104113,188.172226020046
0.0718,-48,213.72147008198039,-6.4116441024594115,188.69471105255502
0.072,-48,213.64202145219596,-6.4092606435658785,189.21690532525963
0.0722,-48,213.56261676416253,-6.4068785029248758,189.73880899914627
0.0724,-48,213.48325600395887,-6.4044976801187659,190.26042223514455
0.0726,-48,213.40393915727071,-6.4021181747181215,190.78174519412573
0.0728,-48,213.3246662094044,-6.3997399862821318,191.30277803690183
0.073,-48,213.24543714529446,-6.3973631143588339,191.8235209242244
0.0732,-48,213.16625194952746,-6.3949875584858233,192.34397401678336
0.0734,-48,213.08711060634687,-6.3926133181904055,192.86413747520632
0.0736,-48,213.00801309967497,-6.3902403929902487,193.38401146005694
0.0738,-48,212.92895941312344,-6.3878687823937028,193.90359613183443
0.074,-48,212.84994953000211,-6.3854984859000625,194.42289165097267
0.0742,-48,212.77098343333438,-6.3831295030000312,194.94189817783905
0.0744,-48,212.69206110587257,-6.3807618331761766,195.46061587273383
0.0746,-48,212.61318253009748,-6.3783954759029244,195.9790448958893
0.0748,-48,212.53434768824221,-6.3760304306472664,196.49718540746892
0.075,-48,212.45555656229033,-6.3736666968687095,197.01503756756657
0.0752,-48,212.37680913399763,-6.3713042740199288,197.53260153620593
0.0754,-48,212.29810538489556,-6.3689431615468663,198.04987747333979
0.0756,-48,212.21944529629732,-6.3665833588889198,198.56686553884933
0.0758,-48,212.14082884931094,-6.3642248654793274,199.08356589254356
0.076,-48,212.06225602485057,-6.361867680745517,199.59997869415849
0.0762,-48,211.9837268036342,-6.3595118041090259,200.1161041033568
0.0764,-48,211.90524116620759,-6.3571572349862278,200.6319422797273
0.0766,-48,211.82679909293256,-6.3548039727879768,201.14749338278426
0.0768,-48,211.74840056400737,-6.3524520169202212,201.66275757196695
0.077,-48,211.67004555947068,-6.35010136678412,202.17773500663913
0.0772,-48,211.5917340592095,-6.3477520217762846,202.69242584608844
0.0774,-48,211.51346604295969,-6.3454039812887908,203.20683024952652
0.0776,-48,211.43524149032376,-6.3430572447097129,203.72094837608776
0.0778,-48,211.35706038076208,-6.340711811422862,204.23478038482961
0.078,-48,211.27892269360879,-6.3383676808082638,204.74832643473167
0.0782,-48,211.20082840807137,-6.336024852242141,205.26158668469566
0.0784,-48,211.12277750324319,-6.3336833250972955,205.77456129354482
0.0786,-48,211.04476995810259,-6.3313430987430772,206.28725042002375
0.0788,-48,210.96680575152052,-6.3290041725456154,206.79965422279801
0.079,-48,210.88888486225812,-6.3266665458677434,207.31177286045374
0.0792,-48,210.81100726898694,-6.3243302180696084,207.82360649149746
0.0794,-48,210.73317295027726,-6.3219951885083177,208.33515527435577
0.0796,-48,210.65538188460812,-6.3196614565382436,208.84641936737495
0.0798,-48,210.57763405037551,-6.3173290215112647,209.35739892882091
0.08,-48,210.49992942589043,-6.314997882776713,209.86809411687878
0.0802,-48,210.42226798938256,-6.3126680396814763,210.37850508965278
0.0804,-48,210.34464971901082,-6.3103394915703239,210.88863200516582
0.0806,-48,210.26707459285956,-6.3080122377857863,211.3984750213595
0.0808,-48,210.18954258893928,-6.3056862776681779,211.90803429609375
0.081,-48,210.11205368520356,-6.3033616105561068,212.41730998714661
0.0812,-48,210.03460785953672,-6.301038235786101,212.92630225221427
0.0814,-48,209.95720508976646,-6.298716152692994,213.43501124891057
0.0816,-48,209.87984535366365,-6.2963953606099095,213.94343713476727
0.0818,-48,209.80252862894116,-6.2940758588682346,214.45158006723338
0.082,-48,209.72525489326171,-6.2917576467978513,214.95944020367531
0.0822,-48,209.64802412423924,-6.2894407237271768,215.46701770137673
0.0824,-48,209.57083629944492,-6.2871250889833474,215.97431271753823
0.0826,-48,209.49369139640018,-6.2848107418920049,216.48132540927736
